run,model,metric,value
0,MF,MAE,0.11154830069769663
0,MF,L0,0.2857142857142857
1,MF,MAE,0.09146111598203993
1,MF,L0,0.0
2,MF,MAE,0.09379336708647912
2,MF,L0,0.0
3,MF,MAE,0.07768800484101744
3,MF,L0,0.2857142857142857
4,MF,MAE,0.1417609436670188
4,MF,L0,0.2857142857142857
5,MF,MAE,0.04155724790040486
5,MF,L0,0.0
6,MF,MAE,0.08223075818007698
6,MF,L0,0.0
7,MF,MAE,0.10963779742239683
7,MF,L0,0.0
8,MF,MAE,0.08549363967765854
8,MF,L0,0.2857142857142857
9,MF,MAE,0.034928169941398635
9,MF,L0,0.0
10,MF,MAE,0.031585873007740066
10,MF,L0,0.14285714285714285
11,MF,MAE,0.04228447010532233
11,MF,L0,0.0
12,MF,MAE,0.05008504594910023
12,MF,L0,0.0
13,MF,MAE,0.04897975228110339
13,MF,L0,0.0
14,MF,MAE,0.10136432472273123
14,MF,L0,0.2857142857142857
15,MF,MAE,0.02243081289325262
15,MF,L0,0.0
16,MF,MAE,0.029274910136794143
16,MF,L0,0.0
17,MF,MAE,0.08503965565321193
17,MF,L0,0.0
18,MF,MAE,0.02147480034673926
18,MF,L0,0.14285714285714285
19,MF,MAE,0.06810635177109138
19,MF,L0,0.0
20,MF,MAE,0.07972382808918382
20,MF,L0,0.0
21,MF,MAE,0.03557087967336251
21,MF,L0,0.14285714285714285
22,MF,MAE,0.1647466465790453
22,MF,L0,0.14285714285714285
23,MF,MAE,0.04215742960577494
23,MF,L0,0.0
24,MF,MAE,0.1171811003461091
24,MF,L0,0.0
25,MF,MAE,0.017589447022539277
25,MF,L0,0.0
26,MF,MAE,0.09293598080528016
26,MF,L0,0.0
27,MF,MAE,0.0891109273526151
27,MF,L0,0.0
28,MF,MAE,0.8263584948775443
28,MF,L0,0.7142857142857143
29,MF,MAE,0.12076293904540993
29,MF,L0,0.0
30,MF,MAE,0.13907145761072112
30,MF,L0,0.2857142857142857
31,MF,MAE,0.12216409296279919
31,MF,L0,0.42857142857142855
32,MF,MAE,0.09506206319542208
32,MF,L0,0.2857142857142857
33,MF,MAE,0.043043510313674156
33,MF,L0,0.0
34,MF,MAE,0.029711836622151582
34,MF,L0,0.0
35,MF,MAE,0.0968944412468481
35,MF,L0,0.0
36,MF,MAE,0.09437854675701052
36,MF,L0,0.2857142857142857
37,MF,MAE,0.057587712916965864
37,MF,L0,0.0
38,MF,MAE,0.08107022062057938
38,MF,L0,0.2857142857142857
39,MF,MAE,0.16413550862034046
39,MF,L0,0.0
40,MF,MAE,0.08827642637332585
40,MF,L0,0.0
41,MF,MAE,0.10268318970669608
41,MF,L0,0.0
42,MF,MAE,0.07837615908914251
42,MF,L0,0.0
43,MF,MAE,0.045678930786110836
43,MF,L0,0.2857142857142857
44,MF,MAE,0.034815992413784476
44,MF,L0,0.0
45,MF,MAE,0.10069465133929914
45,MF,L0,0.0
46,MF,MAE,0.04869411157782443
46,MF,L0,0.0
47,MF,MAE,0.07234046365257274
47,MF,L0,0.2857142857142857
48,MF,MAE,0.06106115152594471
48,MF,L0,0.2857142857142857
49,MF,MAE,0.09620236282507105
49,MF,L0,0.0
50,MF,MAE,0.08049308888827994
50,MF,L0,0.0
51,MF,MAE,0.06683234944733871
51,MF,L0,0.0
52,MF,MAE,0.14487929174056535
52,MF,L0,0.0
53,MF,MAE,0.1362570529322956
53,MF,L0,0.0
54,MF,MAE,0.12685383290717758
54,MF,L0,0.0
55,MF,MAE,0.06931771035837568
55,MF,L0,0.0
56,MF,MAE,0.025887079227811256
56,MF,L0,0.0
57,MF,MAE,0.10314283567950457
57,MF,L0,0.2857142857142857
58,MF,MAE,0.06073263203647102
58,MF,L0,0.0
59,MF,MAE,0.07395984308261198
59,MF,L0,0.0
60,MF,MAE,0.07209012111025534
60,MF,L0,0.2857142857142857
61,MF,MAE,0.03579302982990514
61,MF,L0,0.0
62,MF,MAE,0.05242351216636382
62,MF,L0,0.2857142857142857
63,MF,MAE,0.07434041455572649
63,MF,L0,0.14285714285714285
64,MF,MAE,0.030840694575573098
64,MF,L0,0.0
65,MF,MAE,0.0798583154979703
65,MF,L0,0.0
66,MF,MAE,0.03692377553945928
66,MF,L0,0.0
67,MF,MAE,0.13196688777770832
67,MF,L0,0.0
68,MF,MAE,0.15495877360029106
68,MF,L0,0.14285714285714285
69,MF,MAE,0.007562861675285391
69,MF,L0,0.0
70,MF,MAE,0.08425764545547779
70,MF,L0,0.0
71,MF,MAE,0.03145190891370201
71,MF,L0,0.0
72,MF,MAE,0.057938783551743256
72,MF,L0,0.14285714285714285
73,MF,MAE,0.03362754721760911
73,MF,L0,0.0
74,MF,MAE,0.0940202475320951
74,MF,L0,0.0
75,MF,MAE,0.06694833619043418
75,MF,L0,0.0
76,MF,MAE,0.1030181224085178
76,MF,L0,0.0
77,MF,MAE,0.04927118519548697
77,MF,L0,0.0
78,MF,MAE,0.10422436822866026
78,MF,L0,0.14285714285714285
79,MF,MAE,0.040094811622266545
79,MF,L0,0.0
80,MF,MAE,0.10364865064959791
80,MF,L0,0.0
81,MF,MAE,0.045473810487887296
81,MF,L0,0.0
82,MF,MAE,0.08146421324872921
82,MF,L0,0.2857142857142857
83,MF,MAE,0.1093123853592436
83,MF,L0,0.2857142857142857
84,MF,MAE,0.052182753299188304
84,MF,L0,0.2857142857142857
85,MF,MAE,0.08186286829408296
85,MF,L0,0.2857142857142857
86,MF,MAE,0.12764414800511495
86,MF,L0,0.0
87,MF,MAE,0.024342466322495034
87,MF,L0,0.0
88,MF,MAE,0.0881237778192036
88,MF,L0,0.0
89,MF,MAE,0.07902484101621886
89,MF,L0,0.14285714285714285
90,MF,MAE,0.12028916696664635
90,MF,L0,0.14285714285714285
91,MF,MAE,0.169548039098726
91,MF,L0,0.14285714285714285
92,MF,MAE,0.13456229482357998
92,MF,L0,0.2857142857142857
93,MF,MAE,0.04867297419501857
93,MF,L0,0.0
94,MF,MAE,0.07757181492368087
94,MF,L0,0.0
95,MF,MAE,0.09637652279033822
95,MF,L0,0.0
96,MF,MAE,0.04189793592310598
96,MF,L0,0.0
97,MF,MAE,0.05268324610300443
97,MF,L0,0.0
98,MF,MAE,0.08829974673864237
98,MF,L0,0.0
99,MF,MAE,0.037468541392734644
99,MF,L0,0.0
